Object
30
 -100000 Global Angle eric_raheem_head:eric_raheem_head -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_ankle:eric_raheem_l_ankle -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_elbow:eric_raheem_l_elbow -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_knee_fixed:eric_raheem_l_knee_fixed -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_wrist:eric_raheem_l_wrist -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_mid_back:eric_raheem_mid_back -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_mid_front:eric_raheem_mid_front -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_ankle:eric_raheem_r_ankle -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_elbow:eric_raheem_r_elbow -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_knee_fixed:eric_raheem_r_knee_fixed -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_wrist:eric_raheem_r_wrist -100000 -100000 -100000 -100000 -100000 -100000
Frame Sub Frame RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY T
 -100000 rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm m
3447 0 1.60588 1.0695 -0.606727 1463.78 -835.301 154.353 1.15567 0.475137 -0.32346 1466.2 402.813 341.44 -1.66463 -2.83089 1.48212 1598.76 -504.048 83.8994 -100000 -100000 -100000 -100000 -100000 -100000 0.910644 -0.506786 1.32795 786.24 -301.668 1177.22 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.556438 -0.461648 -0.125885 1436.11 -534.044 488.858 -3.56697 0.562772 0.604815 1192.43 -529.037 213.832 -0.241903 1.64723 1.79459 1404.9 -20.347 358.146 0.802666 -0.475397 0.29317 1234.55 -593.374 42.947
3448 0 1.20656 0.831294 -0.593144 1475.42 -882.235 171.413 1.16638 0.447248 -0.349884 1490.19 397.067 345.339 -1.13695 -0.760167 -1.8593 1600.78 -518.145 92.4605 -100000 -100000 -100000 -100000 -100000 -100000 0.903724 -0.52698 1.30805 778.635 -294.347 1170.8 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.554672 -0.472384 -0.152403 1430.26 -537.587 488.677 -3.55589 0.579844 0.607082 1191.3 -527.093 210.984 -0.217355 1.62344 1.77335 1415.8 -24.404 359.676 0.788431 -0.477642 0.289484 1234.61 -592.633 42.73
3449 0 1.22316 0.795738 -0.583072 1470.44 -885.05 171.351 1.17886 0.417741 -0.365577 1514.24 390.68 349.352 -1.12951 -0.744925 -1.87305 1604.44 -523.112 97.7811 -100000 -100000 -100000 -100000 -100000 -100000 0.902158 -0.561692 1.28755 771.125 -286.139 1163.93 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.553937 -0.479739 -0.178458 1424.18 -540.946 488.38 -3.5433 0.567968 0.607961 1190.35 -524.881 208.056 -0.196862 1.60467 1.7429 1426.48 -28.5156 361.209 0.77297 -0.480749 0.286913 1234.72 -591.87 42.457
3450 0 1.24273 0.763608 -0.571469 1464.96 -887.306 170.967 1.19362 0.3819 -0.372723 1538.46 383.552 353.555 -1.11255 -0.706415 -1.86622 1607.89 -528.592 103.095 -100000 -100000 -100000 -100000 -100000 -100000 0.89864 -0.586685 1.27081 763.967 -278.198 1157.27 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.559351 -0.49155 -0.214843 1417.48 -544 487.826 -3.53731 0.578891 0.602076 1189.59 -523.008 205.036 -0.174705 1.57543 1.72121 1436.79 -33.1256 362.894 0.754704 -0.486275 0.282899 1234.91 -591.042 42.107
3451 0 1.26342 0.727396 -0.571014 1458.82 -889.758 171.512 0.18296 2.91728 1.57755 1546.11 400.922 352.082 -2.02979 0.352082 -1.77479 1577.66 -537.827 72.4808 -100000 -100000 -100000 -100000 -100000 -100000 0.879904 -0.614728 1.24885 756.781 -269.712 1150.26 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.559684 -0.500081 -0.245185 1411.2 -546.959 487.357 -3.54319 0.762818 0.588575 1189.97 -522.449 201.684 -0.164005 1.57725 1.6715 1446.44 -37.2585 364.158 0.737792 -0.493689 0.277514 1235.15 -590.103 41.707
3452 0 1.27985 0.697821 -0.565614 1452.58 -892.301 170.91 0.190899 2.91054 1.59548 1569.5 392.559 357.175 -2.00406 0.373148 -1.79769 1581.21 -542.305 77.1929 -100000 -100000 -100000 -100000 -100000 -100000 0.884894 -0.627271 1.22309 750.196 -261.633 1143.64 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.55974 -0.515134 -0.272804 1405.17 -549.802 486.918 -3.53183 0.777838 0.583946 1189.54 -520.247 198.476 -0.12983 1.56439 1.65379 1455.79 -42.2627 366.419 0.721092 -0.50159 0.272789 1235.38 -589.124 41.278
3453 0 1.29729 0.666447 -0.557216 1446.39 -894.731 170.252 0.200111 2.8977 1.61334 1592.49 383.554 362.365 -2.00198 0.379283 -1.8185 1584.84 -547.532 82.3982 -100000 -100000 -100000 -100000 -100000 -100000 0.878946 -0.657794 1.20724 743.832 -252.714 1136.46 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.566914 -0.521619 -0.299435 1398.49 -552.725 486.119 -3.5213 0.795285 0.573962 1189.24 -517.933 195.146 -0.104636 1.53746 1.6413 1465.41 -47.711 368.33 0.702411 -0.508774 0.266065 1235.67 -588.151 40.69
3454 0 1.31589 0.633961 -0.547039 1440.37 -897.028 169.544 0.276985 2.82955 1.57705 1616.71 375.012 367.262 1.11353 2.25904 -1.15571 1616.48 -541.093 122.71 -100000 -100000 -100000 -100000 -100000 -100000 0.870156 -0.682912 1.18216 737.601 -243.597 1129.25 -100000 -100000 -100000 -100000 -100000 -100000 -0.346552 -1.24058 2.98582 1436.85 -561.755 -0.49135 -0.557287 -0.535232 -0.346297 1391.24 -555.04 485.483 -3.50277 0.767326 0.592716 1187.92 -514.817 192.209 -0.0804982 1.52045 1.61606 1474.72 -52.9219 370.385 0.672151 -0.543765 0.244949 1235.31 -587.247 40.367
3455 0 1.33296 0.602 -0.536422 1434.4 -899.234 168.856 0.309643 2.79281 1.56819 1639.7 364.988 372.685 1.19433 2.22032 -1.12971 1617.53 -546.897 127.817 -100000 -100000 -100000 -100000 -100000 -100000 0.859712 -0.708616 1.14836 731.741 -233.894 1122.03 -100000 -100000 -100000 -100000 -100000 -100000 -0.205643 -1.19449 2.96176 1440.2 -561.485 -0.355731 -0.563428 -0.542415 -0.3724 1384.29 -557.575 484.523 -3.46616 0.748141 0.645917 1186.63 -510.85 189.369 -0.0569059 1.50788 1.58378 1483.61 -58.0468 372.492 0.648466 -0.562148 0.245321 1235.48 -586.036 39.890
3456 0 1.35306 0.569139 -0.520072 1428.92 -901.158 167.826 0.337581 2.75921 1.56037 1662.34 354.243 378.459 1.25976 2.16523 -1.06214 1618.78 -552.207 133.149 -100000 -100000 -100000 -100000 -100000 -100000 0.836308 -0.750368 1.12265 725.92 -223.373 1114.16 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.564695 -0.55093 -0.401059 1377.59 -559.876 483.568 -3.4629 0.699824 0.575973 1186.93 -507.829 185.866 -0.0349905 1.48861 1.55792 1492.25 -63.5303 374.467 0.630035 -0.569244 0.233816 1235.95 -585.091 39.14
3457 0 1.37274 0.534857 -0.507926 1422.9 -903.192 166.865 0.369039 2.72649 1.55641 1684.4 342.943 384.474 1.27422 2.15464 -1.05404 1619.44 -558.393 138.22 -100000 -100000 -100000 -100000 -100000 -100000 0.830923 -0.771831 1.10248 720.314 -213.199 1106.42 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.567645 -0.56142 -0.428523 1370.86 -562.06 482.516 -3.44803 0.599355 0.493054 1188.36 -503.878 182.178 -0.000333526 1.47721 1.53068 1499.93 -68.9577 376.803 0.60728 -0.579141 0.220715 1236.34 -584.182 38.505
3458 0 1.38756 0.504617 -0.498337 1416.46 -905.345 165.916 0.378361 2.72702 1.59576 1704.69 330.982 391.357 1.30073 2.14037 -1.04329 1620.01 -564.789 142.9 -100000 -100000 -100000 -100000 -100000 -100000 0.819195 -0.803623 1.0764 715.312 -202.65 1098.72 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.569703 -0.57079 -0.457384 1364.15 -564.021 481.402 -3.43893 0.554801 0.454765 1189.39 -500.525 178.165 0.0199273 1.45988 1.50466 1508.25 -74.6991 378.981 0.586945 -0.580631 0.20121 1237.15 -583.433 37.78
3459 0 1.40454 0.472219 -0.481128 1410.85 -907.223 164.823 0.424035 2.67286 1.56614 1726.71 318.521 397.613 1.33589 2.12351 -1.02864 1620.05 -570.93 147.606 -100000 -100000 -100000 -100000 -100000 -100000 0.808097 -0.833064 1.0488 710.538 -191.852 1090.95 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.573052 -0.582339 -0.483524 1357.43 -565.892 480.108 -3.42601 0.551238 0.433467 1190.13 -496.994 174.383 0.0437325 1.4396 1.48335 1516.22 -80.5395 381.33 0.567771 -0.588055 0.190554 1237.73 -582.623 37.069
3460 0 1.4194 0.442511 -0.467511 1404.57 -909.144 163.686 0.423321 2.67138 1.59359 1746.15 305.121 404.6 1.36796 2.1023 -1.01676 1619.75 -577.145 151.904 -100000 -100000 -100000 -100000 -100000 -100000 1.1524 -1.97529 2.68071 1478.28 -594.327 6.25801 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.575363 -0.592552 -0.511609 1350.68 -567.542 478.745 -3.42864 1.01951 0.544467 1190.97 -498.321 169.872 0.0688165 1.41736 1.46673 1523.94 -86.6728 383.825 0.536938 -0.627837 0.154932 1237.66 -582.213 36.964
3461 0 1.43943 0.412317 -0.445852 1399.3 -910.444 162.236 0.435218 2.6747 1.60393 1764.93 290.871 411.958 1.39208 2.09121 -1.00756 1619.1 -583.397 156.184 -100000 -100000 -100000 -100000 -100000 -100000 1.07535 -1.97508 2.72314 1479.04 -596.089 7.04907 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.579238 -0.604108 -0.538783 1343.97 -569.064 477.198 -3.40941 0.970944 0.543312 1191.74 -493.895 166.396 0.0883842 1.39327 1.44776 1531.51 -92.9378 386.135 0.521398 -0.621754 0.139148 1238.59 -581.399 36.19
3462 0 1.45382 0.382575 -0.430301 1393.5 -912.235 161.146 0.413843 2.67476 1.65212 1783.12 276.611 419.118 1.41473 2.08118 -0.999302 1618.15 -589.602 160.267 -100000 -100000 -100000 -100000 -100000 -100000 0.992051 -1.98946 2.75412 1480.76 -597.883 8.49255 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.581222 -0.61461 -0.566176 1337.5 -570.393 475.637 -3.40445 1.01593 0.521258 1193.36 -491.272 162.568 0.111205 1.37644 1.42289 1538.84 -99.0269 388.752 0.497344 -0.628312 0.143771 1239.51 -580.419 36.177
3463 0 1.46283 0.3498 -0.422343 1386.38 -914.413 159.915 0.407205 2.70484 1.68632 1800.34 260.796 427.911 1.44365 2.06851 -0.98828 1616.94 -595.677 164.144 -100000 -100000 -100000 -100000 -100000 -100000 0.640097 -1.9113 -1.49776 1533.23 -644.252 56.6608 -2.2522 -2.53138 -1.35299 710.062 -182.418 1088.44 -100000 -100000 -100000 -100000 -100000 -100000 -0.581807 -0.62503 -0.593771 1331.16 -571.548 473.964 -3.38793 1.21515 0.480059 1194.93 -490.028 159.326 0.12306 1.36684 1.39057 1546.19 -105.258 391.264 0.477505 -0.628542 0.129566 1240.24 -579.479 35.862
3464 0 1.47924 0.318257 -0.406467 1380.45 -915.831 158.473 0.375342 2.72782 1.72595 1817.03 244.612 436.016 1.47716 2.05409 -0.975917 1615.42 -601.622 167.802 -100000 -100000 -100000 -100000 -100000 -100000 0.685332 -1.91054 -1.52077 1534.44 -648.033 61.297 -2.22755 -2.53498 -1.34836 705.917 -171.179 1080.21 -100000 -100000 -100000 -100000 -100000 -100000 -0.583883 -0.636345 -0.621296 1324.89 -572.58 472.144 -3.37882 1.21368 0.459461 1197.27 -487.109 155.416 0.151523 1.33732 1.37881 1553.18 -111.889 394.164 0.456884 -0.626329 0.113637 1241.18 -578.526 35.399
3465 0 1.49698 0.286169 -0.388144 1374.81 -917.059 157.023 0.339474 2.74973 1.76222 1833.38 227.835 444.167 1.49278 2.05071 -0.966824 1613.62 -607.447 170.909 -100000 -100000 -100000 -100000 -100000 -100000 0.676365 -1.89202 -1.51446 1532.71 -649.948 62.0075 -2.1947 -2.54054 -1.34229 702.081 -159.646 1071.91 -100000 -100000 -100000 -100000 -100000 -100000 -0.595339 -0.648953 -0.646231 1318.82 -573.73 470.309 -3.3532 1.27803 0.464262 1198.6 -483.995 152.269 0.167615 1.30945 1.36315 1560.15 -118.9 396.725 0.436557 -0.625538 0.102024 1242.19 -577.489 34.905
3466 0 1.51239 0.253982 -0.357657 1369.67 -917.979 155.327 1.38523 -0.124463 -0.71383 1859.93 185.122 454.27 1.52657 2.03123 -0.953946 1611.72 -613.258 174.683 -100000 -100000 -100000 -100000 -100000 -100000 -0.571783 1.56985 -2.24978 1483.68 -605.735 14.4571 -1.40738 -0.301756 2.6187 699.361 -146.724 1063.83 -100000 -100000 -100000 -100000 -100000 -100000 -0.592215 -0.662807 -0.667824 1312.29 -574.235 468.204 -3.33747 1.30453 0.455524 1200.36 -480.954 148.865 0.200144 1.29181 1.34544 1565.44 -124.85 400.329 0.415976 -0.618657 0.0838185 1243.37 -576.591 34.223
3467 0 1.52937 0.224058 -0.335173 1364.33 -918.843 153.647 1.39419 -0.154405 -0.733701 1875.26 168.304 462.037 1.55424 2.01744 -0.940207 1609.48 -618.838 177.833 -100000 -100000 -100000 -100000 -100000 -100000 -0.496467 1.56688 -2.27081 1483.81 -607.756 15.4879 -1.40634 -0.310242 2.63169 696.223 -134.788 1055.37 -100000 -100000 -100000 -100000 -100000 -100000 -0.589359 -0.672565 -0.689654 1306.14 -574.732 466.065 -3.3226 1.31543 0.444775 1202.17 -477.976 145.551 0.219444 1.25688 1.33661 1571.9 -132.231 403.372 0.375651 -0.6656 0.0706158 1242.33 -575.124 34.340
3468 0 1.53837 0.190698 -0.323432 1357.87 -920.491 152.142 1.40123 -0.185132 -0.754971 1889.99 151.159 469.919 1.52004 2.03329 -0.944091 1607.94 -625.201 181.562 -100000 -100000 -100000 -100000 -100000 -100000 -0.447868 1.57436 -2.29401 1483.67 -609.583 16.7095 -1.41034 -0.338575 2.74192 692.251 -123.42 1046.74 -100000 -100000 -100000 -100000 -100000 -100000 -0.584821 -0.683 -0.709703 1300.21 -575.148 463.891 -3.30598 1.34175 0.433004 1204.15 -475.197 142.253 0.235678 1.22135 1.3297 1577.91 -139.785 406.382 0.344257 -0.687313 0.0489867 1243.35 -574.42 34.091
3469 0 1.55007 0.16011 -0.30616 1351.95 -921.619 150.535 1.40587 -0.240447 -0.77969 1904.02 133.47 478.421 1.48911 2.07363 -0.957224 1605.87 -631.691 182.218 -100000 -100000 -100000 -100000 -100000 -100000 -0.382471 1.57216 -2.32138 1482.5 -611.774 18.2426 -3.57411 -1.64974 0.284309 1308.06 -587.245 481.693 -100000 -100000 -100000 -100000 -100000 -100000 -2.63407 -3.01058 0.102921 683.331 -81.0407 995.443 -3.2916 1.35774 0.427907 1205.98 -472.427 139.059 0.251682 1.19603 1.30999 1583.75 -147.033 409.509 0.317277 -0.696095 0.0291903 1243.91 -573.387 33.888
3470 0 1.56176 0.129485 -0.285222 1346.39 -922.569 148.844 1.41299 -0.271704 -0.798128 1916.85 115.641 486.603 1.4911 2.07213 -0.95358 1603.54 -637.304 185.377 -100000 -100000 -100000 -100000 -100000 -100000 -0.340408 1.58838 -2.33485 1481.66 -613.641 19.3931 -3.60894 -1.58458 0.270031 1301.71 -587.599 479.577 -100000 -100000 -100000 -100000 -100000 -100000 -2.69381 -2.95475 0.120477 681.724 -68.4055 986.893 -3.27559 1.38267 0.420271 1207.87 -469.929 135.814 0.2669 1.17213 1.28853 1589.32 -154.38 412.782 0.291835 -0.700725 0.0093163 1244.6 -572.398 33.666
3471 0 1.57001 0.0983062 -0.267288 1340.72 -923.871 147.033 1.41912 -0.304728 -0.816933 1929.68 97.4784 494.896 1.50754 2.06346 -0.9477 1600.74 -642.655 188.175 -100000 -100000 -100000 -100000 -100000 -100000 -0.303131 1.60092 -2.34136 1480.92 -615.64 20.6429 -3.64973 -1.52734 0.232682 1295.59 -587.652 477.433 -100000 -100000 -100000 -100000 -100000 -100000 -2.72165 -2.94481 0.114637 681.53 -55.543 978.164 -3.26053 1.39994 0.406481 1209.71 -467.39 132.798 0.277038 1.14617 1.26892 1594.51 -162.022 415.925 0.265869 -0.706556 -0.00713107 1245.26 -571.488 33.479
3472 0 1.57464 0.071656 -0.256872 1334.17 -925.376 144.98 1.42565 -0.336144 -0.834891 1941.28 79.0731 503.232 1.52437 2.05395 -0.940298 1597.81 -647.923 190.836 -100000 -100000 -100000 -100000 -100000 -100000 -0.27037 1.61256 -2.34849 1479.67 -617.591 21.4684 -3.65807 -1.46719 0.196756 1289.92 -587.773 475.701 -100000 -100000 -100000 -100000 -100000 -100000 -2.77608 -2.90885 0.138551 680.672 -42.2643 969.322 -3.24748 1.4148 0.392181 1211.43 -465.053 129.771 0.288508 1.11198 1.25559 1599.41 -169.887 419.139 0.243163 -0.713304 -0.0247215 1245.81 -570.661 33.249
3473 0 1.58359 0.0425866 -0.238248 1328.41 -926.19 143.277 1.43145 -0.367116 -0.851253 1952.26 60.4843 511.738 1.53606 2.04593 -0.935691 1594.82 -653.189 193.44 -100000 -100000 -100000 -100000 -100000 -100000 -0.238772 1.62699 -2.35331 1478.45 -619.44 22.3221 -3.67221 -1.42807 0.173927 1283.16 -587.415 473.396 -100000 -100000 -100000 -100000 -100000 -100000 -2.81322 -2.87376 0.133047 681.032 -29.3555 960.39 -3.23054 1.4464 0.377161 1213.14 -462.852 126.74 0.297217 1.08693 1.23362 1604.04 -177.713 422.41 0.221402 -0.716111 -0.0373244 1246.41 -569.884 32.960
3474 0 1.59173 0.0147834 -0.219557 1322.71 -926.949 141.521 -100000 -100000 -100000 -100000 -100000 -100000 1.55362 2.03634 -0.919089 1592.02 -658.231 195.622 -100000 -100000 -100000 -100000 -100000 -100000 -0.209855 1.64199 -2.3563 1477.21 -621.25 23.1636 -3.68758 -1.37973 0.151018 1277.21 -587.034 471.229 -100000 -100000 -100000 -100000 -100000 -100000 -2.85057 -2.84721 0.133979 681.444 -15.8818 951.237 -3.22049 1.45736 0.361804 1214.66 -460.719 123.827 0.302946 1.04921 1.2223 1608.4 -185.917 425.684 0.196783 -0.726748 -0.051365 1247.14 -569.095 32.658
3475 0 1.60685 -0.019829 -0.199326 1317.34 -927.272 139.759 0.798227 2.17148 1.47534 1978.5 52.0005 523.826 1.57087 2.02533 -0.915434 1588.77 -663.289 198.007 -100000 -100000 -100000 -100000 -100000 -100000 -0.177864 1.65672 -2.34275 1476.11 -622.95 23.7393 -3.70715 -1.33286 0.136554 1271.29 -586.423 468.984 -100000 -100000 -100000 -100000 -100000 -100000 -2.86359 -2.82614 0.0107781 682.358 0.501209 943.723 -3.1979 1.49579 0.349426 1216.25 -458.814 120.93 0.309977 1.02822 1.20094 1612.36 -194.049 429.209 0.175765 -0.737944 -0.0623025 1247.66 -568.432 32.335
3476 0 1.60648 -0.0345461 -0.166931 1312.58 -927.612 138.897 0.809362 2.14384 1.46924 1988 32.6768 532.923 1.5902 2.01235 -0.910777 1585.48 -668.254 200.279 -100000 -100000 -100000 -100000 -100000 -100000 -0.151302 1.67198 -2.34423 1474.81 -624.689 24.5045 -3.721 -1.28505 0.121721 1265.45 -585.735 466.851 -100000 -100000 -100000 -100000 -100000 -100000 -2.89011 -2.81953 -0.010496 683.806 14.3661 934.363 -3.19259 1.49589 0.321807 1217.73 -457.091 118.092 0.32336 1.02698 1.16352 1616.24 -201.803 433.289 0.151151 -0.754656 -0.0718352 1248.02 -567.731 31.913
3477 0 1.61234 -0.0624783 -0.149979 1306.82 -928.017 137.293 0.834815 2.10103 1.44723 1997.4 13.1635 542.119 1.57322 2.02342 -0.925617 1581.33 -673.866 201.992 -100000 -100000 -100000 -100000 -100000 -100000 -0.128993 1.6923 -2.34427 1473.49 -626.107 25.3398 -3.73793 -1.24168 0.106521 1259.64 -584.836 464.731 -100000 -100000 -100000 -100000 -100000 -100000 -2.8896 -2.82535 -0.0336103 685.078 28.7907 924.999 -3.18473 1.49077 0.288764 1219.6 -455.36 114.863 0.330909 1.00834 1.13998 1619.57 -209.904 437.001 0.126075 -0.775678 -0.074073 1248.14 -566.917 31.461
3478 0 1.61935 -0.0914154 -0.13618 1300.96 -928.642 135.227 1.45544 -0.503865 -0.923525 1995.08 -35.0073 555.954 1.57658 2.02137 -0.933958 1577.61 -678.814 204.24 -100000 -100000 -100000 -100000 -100000 -100000 -0.109005 1.69904 -2.34125 1471.06 -627.819 25.4506 -3.72253 -1.19749 0.0507772 1253.42 -584.225 463.003 -100000 -100000 -100000 -100000 -100000 -100000 -3.04982 -2.69501 0.15394 686.806 39.8771 914.428 -3.17262 1.51498 0.263423 1220.92 -454.061 112.134 0.336311 0.989583 1.11694 1622.7 -218.172 440.739 0.0597128 -0.833807 0.00870657 1246.99 -564.18 30.43
3479 0 1.62406 -0.115696 -0.116699 1295.41 -928.936 133.673 1.45871 -0.522087 -0.974821 2000.42 -53.36 565.25 1.55146 2.04062 -0.953554 1573.69 -683.755 206.526 -100000 -100000 -100000 -100000 -100000 -100000 -0.0827049 1.71633 -2.33823 1470.01 -629.402 26.4667 -3.73373 -1.15562 0.0407243 1247.7 -583.098 460.971 -100000 -100000 -100000 -100000 -100000 -100000 -3.09447 -2.67084 0.137363 689.26 53.9879 905.038 -3.15961 1.52779 0.246801 1222.11 -452.606 109.45 0.33809 0.955469 1.10283 1625.43 -226.577 444.249 0.0282818 -0.866757 0.0523079 1245.46 -562.875 29.792
3480 0 1.6271 -0.135452 -0.0971577 1289.89 -929.338 132.194 1.4653 -0.552144 -0.987512 2005.99 -72.7696 574.602 1.55196 2.03866 -0.960683 1569.81 -688.459 208.653 -100000 -100000 -100000 -100000 -100000 -100000 -0.0535745 1.72683 -2.34091 1469.35 -630.931 27.383 -3.75095 -1.11774 0.036955 1242.11 -581.831 458.894 -100000 -100000 -100000 -100000 -100000 -100000 -3.15013 -2.59037 0.180175 691.552 68.4417 895.55 -3.13786 1.56318 0.222248 1223.42 -451.284 106.688 0.34598 0.938904 1.07895 1627.9 -234.762 448.255 0.0057893 -0.89277 0.0433365 1245.72 -562.589 29.119
3481 0 1.63022 -0.16203 -0.0883725 1282.96 -929.713 130.306 -0.179994 2.34294 -0.593786 699.374 88.9462 899.787 1.55925 2.03188 -0.964313 1565.87 -692.937 210.731 2.94589 1.15374 -2.52819 1460.46 -576.614 40.2196 -100000 -100000 -100000 -100000 -100000 -100000 -3.75958 -1.03435 0.015865 1235.89 -579.589 456.455 -1.05479 -0.916495 2.66354 1218.56 -454.88 88.6971 -1.41432 0.0567176 -1.97984 2010.44 -108.926 608.886 -3.12798 1.57628 0.191571 1224.47 -450.24 103.867 0.346534 0.917036 1.06297 1629.92 -243.258 452.057 -0.0300871 -0.941049 0.0212173 1244.7 -562.477 29.388
3482 0 1.63707 -0.191098 -0.0701266 1277.9 -929.655 128.678 -0.156695 2.3229 -0.603611 702.998 103.426 889.889 1.5706 2.02367 -0.966833 1561.78 -697.21 212.753 2.84259 1.18471 -2.57727 1458.71 -577.323 40.9096 -100000 -100000 -100000 -100000 -100000 -100000 -3.77469 -0.981793 0.00594028 1230.75 -578.092 454.725 -1.08247 -0.876399 2.6458 1219.55 -453.813 86.1449 -1.40171 0.0723151 -2.0205 2013.88 -128.206 618.338 -3.10966 1.61122 0.179546 1225.36 -449.206 101.259 -100000 -100000 -100000 -100000 -100000 -100000 -0.0583012 -0.944865 -0.0194535 1246.02 -561.812 28.232
3483 0 1.63925 -0.211983 -0.0512562 1272.42 -929.751 127.146 -0.127088 2.31591 -0.615326 707.187 117.804 879.904 1.58813 1.9992 -0.969188 1556.82 -701.213 214.933 2.84824 1.18058 -2.56829 1457.81 -577.521 41.9973 -100000 -100000 -100000 -100000 -100000 -100000 -3.79089 -0.947813 0.00648491 1225.01 -576.465 452.624 -1.1114 -0.872679 2.5816 1220.95 -453.895 83.8382 -1.39341 0.094717 -2.05057 2016.48 -147.307 627.786 -3.09788 1.62037 0.147055 1226.4 -448.057 98.4643 -100000 -100000 -100000 -100000 -100000 -100000 -0.0414893 -0.976194 -0.0171924 1248.83 -562.989 26.081
3484 0 1.64351 -0.236188 -0.0327028 1267.35 -929.716 125.728 -0.0635605 2.35316 -0.665203 713.786 132.2 868.815 2.39581 -1.26485 0.992844 1573.64 -709.18 231.026 -100000 -100000 -100000 -100000 -100000 -100000 0.0253697 1.77591 -2.32625 1464.52 -636.552 30.0963 -3.86959 -0.8703 0.119506 1219.07 -573.175 449.721 -100000 -100000 -100000 -100000 -100000 -100000 -1.41647 0.177853 -2.02412 2017.26 -164.988 636.316 -3.07078 1.67247 0.124609 1227.34 -447.45 95.5606 -100000 -100000 -100000 -100000 -100000 -100000 -0.0811451 -0.974115 -0.0244985 1249.31 -562.392 25.782
3485 0 1.64945 -0.261967 -0.0133741 1262.19 -929.652 124.47 -0.0343516 2.34253 -0.676771 718.904 146.65 858.647 2.3871 -1.27088 0.997306 1569.47 -713.045 233.373 -100000 -100000 -100000 -100000 -100000 -100000 0.0513257 1.7819 -2.3226 1463.05 -637.865 30.559 -3.86942 -0.813879 0.0324454 1214.74 -571.609 447.43 -100000 -100000 -100000 -100000 -100000 -100000 -1.41002 0.184464 -2.0515 2018.71 -183.764 645.927 -3.08462 1.67926 0.11671 1228.43 -446.349 91.6209 -100000 -100000 -100000 -100000 -100000 -100000 -0.0972604 -0.990415 -0.0273783 1250.75 -563.34 24.287
3486 0 1.65609 -0.285757 0.00498188 1257.05 -929.574 123.187 -0.0050163 2.33289 -0.689113 724.508 161.115 848.434 2.36023 -1.32414 1.01349 1564.37 -716.833 235.55 -100000 -100000 -100000 -100000 -100000 -100000 0.0798835 1.78738 -2.31765 1461.94 -639.037 31.1832 -3.84629 -0.764273 0.0261649 1210.33 -569.785 445.786 -100000 -100000 -100000 -100000 -100000 -100000 -1.40726 0.198691 -2.09625 2019 -202.413 655.818 -3.07142 1.70357 0.0863209 1229.1 -445.669 88.677 -100000 -100000 -100000 -100000 -100000 -100000 -0.0883569 -1.00072 -0.0104953 1250.73 -563.327 23.197
